"0","301007970","CA029","特定機能病院一般病棟入院期間加算（１４日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301007970","CA029","特定機能病院一般病棟入院期間加算（１４日以内）","0","133","入院中","14","0","0","20100401","99999999"
"0","301008070","CA030","特定機能病院一般病棟入院期間加算（１５日以上３０日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301008070","CA030","特定機能病院一般病棟入院期間加算（１５日以上３０日以内）","0","133","入院中","16","0","0","20100401","99999999"
"0","301008110","00000","専門病院７対１入院基本料","0","121","日","1","0","0","20100401","99999999"
"0","301008210","00000","専門病院１０対１入院基本料","0","121","日","1","0","0","20100401","99999999"
"0","301008410","00000","専門病院１３対１入院基本料","0","121","日","1","0","0","20100401","99999999"
"0","301008770","CA031","専門病院入院期間加算（１４日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301008770","CA031","専門病院入院期間加算（１４日以内）","0","133","入院中","14","0","0","20100401","99999999"
"0","301008870","CA032","専門病院入院期間加算（１５日以上３０日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301008870","CA032","専門病院入院期間加算（１５日以上３０日以内）","0","133","入院中","16","0","0","20100401","99999999"
"0","301008910","00000","有床診療所入院基本料４（１４日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301008910","00000","有床診療所入院基本料４（１４日以内）","0","133","入院中","14","0","0","20100401","99999999"
"0","301009110","00000","有床診療所入院基本料４（１５日以上３０日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301009110","00000","有床診療所入院基本料４（１５日以上３０日以内）","0","133","入院中","16","0","0","20100401","99999999"
"0","301009210","00000","有床診療所入院基本料４（３１日以上）","0","121","日","1","0","0","20100401","99999999"
"0","301009310","00000","有床診療所入院基本料５（１４日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301009310","00000","有床診療所入院基本料５（１４日以内）","0","133","入院中","14","0","0","20100401","99999999"
"0","301009510","00000","有床診療所入院基本料５（１５日以上３０日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301009510","00000","有床診療所入院基本料５（１５日以上３０日以内）","0","133","入院中","16","0","0","20100401","99999999"
"0","301009610","00000","有床診療所入院基本料５（３１日以上）","0","121","日","1","0","0","20100401","99999999"
"0","301009770","CA033","夜間緊急体制確保加算（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301009870","CA034","医師配置加算２（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301009970","CA035","看護配置加算２（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301010070","CA036","看護配置加算１（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301010170","CA037","夜間看護配置加算２（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301010270","CA038","夜間看護配置加算１（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301010310","00000","有床診療所療養病床入院基本料Ａ","0","121","日","1","0","0","20100401","99999999"
"0","301010410","00000","有床診療所療養病床入院基本料Ａ（生活療養）","0","121","日","1","0","0","20100401","99999999"
"0","301010510","00000","有床診療所療養病床入院基本料Ｂ","0","121","日","1","0","0","20100401","99999999"
"0","301010610","00000","有床診療所療養病床入院基本料Ｂ（生活療養）","0","121","日","1","0","0","20100401","99999999"
"0","301010710","00000","有床診療所療養病床入院基本料Ｃ","0","121","日","1","0","0","20100401","99999999"
"0","301010810","00000","有床診療所療養病床入院基本料Ｃ（生活療養）","0","121","日","1","0","0","20100401","99999999"
"0","301010910","00000","有床診療所療養病床入院基本料Ｄ","0","121","日","1","0","0","20100401","99999999"
"0","301011010","00000","有床診療所療養病床入院基本料Ｄ（生活療養）","0","121","日","1","0","0","20100401","99999999"
"0","301011110","00000","有床診療所療養病床入院基本料Ｅ","0","121","日","1","0","0","20100401","99999999"
"0","301011210","00000","有床診療所療養病床入院基本料Ｅ（生活療養）","0","121","日","1","0","0","20100401","99999999"
"0","301011310","00000","有床診療所療養病床入院基本料（特別入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301011410","00000","有床診療所療養病床入院基本料（特別入院基本料）（生活療養）","0","121","日","1","0","0","20100401","99999999"
"0","301011570","CA039","褥瘡対策加算１（有床診療所療養病床入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301011610","BA001","総合入院体制加算３","0","121","日","1","0","0","20100401","99999999"
"0","301011610","BA001","総合入院体制加算３","0","133","入院中","14","0","0","20100401","99999999"
"0","301011710","BA002","地域医療支援病院入院診療加算","0","132","入院初日","1","0","0","20100401","99999999"
"0","301011810","BA003","基幹型臨床研修病院入院診療加算","0","132","入院初日","1","0","0","20100401","99999999"
"0","301011910","BA004","協力型臨床研修病院入院診療加算","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012110","BA006","乳幼児加算（救急医療管理加算）","0","133","入院中","7","0","0","20140401","99999999"
"0","301012210","BA007","在宅患者緊急入院診療加算（連携医療機関（１以外））","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012310","BA008","在宅患者緊急入院診療加算（１、２以外）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012510","BA010","２５対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012610","BA011","５０対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012710","BA012","７５対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012810","BA013","１００対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301012910","BA014","乳幼児加算（病院）","0","121","日","1","0","0","20100401","99999999"
"0","301013010","BA015","乳幼児加算（病院）（特別入院基本料等）","0","121","日","1","0","0","20100401","99999999"
"0","301013110","BA016","乳幼児加算（診療所）","0","121","日","1","0","0","20100401","99999999"
"0","301013210","BA017","幼児加算（病院）","0","121","日","1","0","0","20100401","99999999"
"0","301013310","BA018","幼児加算（病院）（特別入院基本料等）","0","121","日","1","0","0","20100401","99999999"
"0","301013410","BA019","幼児加算（診療所）","0","121","日","1","0","0","20100401","99999999"
"0","301013510","BA020","難病患者等入院診療加算","0","121","日","1","0","0","20100401","99999999"
"0","301013610","BA021","二類感染症患者入院診療加算","0","121","日","1","0","0","20100401","99999999"
"0","301013710","BA022","超重症児（者）入院診療加算（６歳未満）","0","121","日","1","0","0","20100401","99999999"
"0","301013710","BA022","超重症児（者）入院診療加算（６歳未満）","0","133","入院中","90","1","0","20250501","99999999"
"0","301013810","BA023","超重症児（者）入院診療加算（６歳以上）","0","121","日","1","0","0","20100401","99999999"
"0","301013810","BA023","超重症児（者）入院診療加算（６歳以上）","0","133","入院中","90","1","0","20250501","99999999"
"0","301013910","BA024","準超重症児（者）入院診療加算（６歳未満）","0","121","日","1","0","0","20100401","99999999"
"0","301013910","BA024","準超重症児（者）入院診療加算（６歳未満）","0","133","入院中","90","1","0","20250501","99999999"
"0","301014010","BA025","準超重症児（者）入院診療加算（６歳以上）","0","121","日","1","0","0","20100401","99999999"
"0","301014010","BA025","準超重症児（者）入院診療加算（６歳以上）","0","133","入院中","90","1","0","20250501","99999999"
"0","301014110","BA026","看護配置加算","0","121","日","1","0","0","20100401","99999999"
"0","301014210","BA027","看護補助加算１","0","121","日","1","0","0","20100401","99999999"
"0","301014410","BA029","看護補助加算２","0","121","日","1","0","0","20100401","99999999"
"0","301014510","BA030","看護補助加算３","0","121","日","1","0","0","20100401","99999999"
"0","301014610","BA031","１級地地域加算","0","121","日","1","0","0","20100401","99999999"
"0","301014710","BA032","２級地地域加算","0","121","日","1","0","0","20100401","99999999"
"0","301014810","BA033","３級地地域加算","0","121","日","1","0","0","20100401","99999999"
"0","301014910","BA034","４級地地域加算","0","121","日","1","0","0","20100401","99999999"
"0","301015010","BA035","５級地地域加算","0","121","日","1","0","0","20100401","99999999"
"0","301015110","BA036","６級地地域加算","0","121","日","1","0","0","20100401","99999999"
"0","301015210","BA037","離島加算","0","121","日","1","0","0","20100401","99999999"
"0","301015310","BA038","療養環境加算","0","121","日","1","0","0","20100401","99999999"
"0","301015410","BA039","ＨＩＶ感染者療養環境特別加算（個室）","0","121","日","1","0","0","20100401","99999999"
"0","301015510","BA040","ＨＩＶ感染者療養環境特別加算（２人部屋）","0","121","日","1","0","0","20100401","99999999"
"0","301015610","BA041","特定感染症患者療養環境特別加算（個室）","0","121","日","1","0","0","20100401","99999999"
"0","301015710","BA042","重症者等療養環境特別加算（個室）","0","121","日","1","0","0","20100401","99999999"
"0","301015810","BA043","重症者等療養環境特別加算（２人部屋）","0","121","日","1","0","0","20100401","99999999"
"0","301015910","BA044","小児療養環境特別加算","0","121","日","1","0","0","20100401","99999999"
"0","301016010","BA045","療養病棟療養環境加算１","0","121","日","1","0","0","20100401","99999999"
"0","301016110","BA046","療養病棟療養環境加算２","0","121","日","1","0","0","20100401","99999999"
"0","301016410","BA049","診療所療養病床療養環境加算","0","121","日","1","0","0","20100401","99999999"
"0","301016610","BA051","無菌治療室管理加算１","0","121","日","1","0","0","20100401","99999999"
"0","301016610","BA051","無菌治療室管理加算１","0","133","入院中","90","0","0","20100401","99999999"
"0","301016810","BA053","緩和ケア診療加算","0","121","日","1","0","0","20100401","99999999"
"0","301016910","BA054","がん診療連携拠点病院加算（がん診療連携拠点病院）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301017110","BA056","医療安全対策加算１","0","132","入院初日","1","0","0","20100401","99999999"
"0","301017310","BA058","褥瘡ハイリスク患者ケア加算","0","133","入院中","1","0","0","20100401","99999999"
"0","301017910","BA064","地歯入院","0","132","入院初日","1","0","0","20100401","99999999"
"0","301018010","00000","特定集中治療室管理料３（７日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301018010","00000","特定集中治療室管理料３（７日以内）","0","133","入院中","7","0","0","20100401","99999999"
"0","301018110","00000","特定集中治療室管理料３（８日以上）","0","121","日","1","0","0","20100401","99999999"
"0","301018110","00000","特定集中治療室管理料３（８日以上）","0","133","入院中","7","0","0","20100401","99999999"
"0","301018970","CA041","特連","0","131","月","1","0","0","20100401","99999999"
"0","301019410","00000","急性期一般入院料１（月平均夜勤時間超過減算）","0","121","日","1","0","0","20100401","99999999"
"0","301019510","00000","急性期一般入院料６（月平均夜勤時間超過減算）","0","121","日","1","0","0","20100401","99999999"
"0","301022570","CA049","一般病棟看護必要度評価加算（専門病院入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301022610","00000","有床診療所入院基本料６（１４日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301022610","00000","有床診療所入院基本料６（１４日以内）","0","133","入院中","14","0","0","20100401","99999999"
"0","301022710","00000","有床診療所入院基本料６（１５日以上３０日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301022710","00000","有床診療所入院基本料６（１５日以上３０日以内）","0","133","入院中","16","0","0","20100401","99999999"
"0","301022810","00000","有床診療所入院基本料６（３１日以上）","0","121","日","1","0","0","20100401","99999999"
"0","301023070","CA051","医師配置加算１（有床診療所入院基本料）","0","121","日","1","0","0","20100401","99999999"
"0","301023210","BA065","１５対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301023310","BA066","２０対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20100401","99999999"
"0","301023410","BA067","５０対１急性期看護補助体制加算","0","121","日","1","0","0","20100401","99999999"
"0","301023410","BA067","５０対１急性期看護補助体制加算","0","133","入院中","14","0","0","20100401","99999999"
"0","301023510","BA068","７５対１急性期看護補助体制加算","0","121","日","1","0","0","20100401","99999999"
"0","301023510","BA068","７５対１急性期看護補助体制加算","0","133","入院中","14","0","0","20100401","99999999"
"0","301023670","BA079","救急・在宅重症児（者）受入加算","0","121","日","1","0","0","20100401","99999999"
"0","301023670","BA079","救急・在宅重症児（者）受入加算","0","133","入院中","5","0","0","20100401","99999999"
"0","301023710","BA069","特定感染症患者療養環境特別加算（陰圧室）","0","121","日","1","0","0","20100401","99999999"
"0","301023810","BA070","栄養サポートチーム加算","0","138","週","1","0","0","20100401","99999999"
"0","301023910","BA071","医療安全対策加算２","0","132","入院初日","1","0","0","20100401","99999999"
"0","301024710","BA078","後発医薬品使用体制加算３","0","132","入院初日","1","0","0","20100401","99999999"
"0","301024810","00000","特定集中治療室管理料４（特定集中治療室管理料・７日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301024810","00000","特定集中治療室管理料４（特定集中治療室管理料・７日以内）","0","133","入院中","7","0","0","20100401","99999999"
"0","301024910","00000","特定集中治療室管理料４（特定集中治療室管理料・８日以上）","0","121","日","1","0","0","20100401","99999999"
"0","301024910","00000","特定集中治療室管理料４（特定集中治療室管理料・８日以上）","0","133","入院中","7","0","0","20100401","99999999"
"0","301025010","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・７日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301025010","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・７日以内）","0","133","入院中","7","0","0","20100401","99999999"
"0","301025110","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・８日～６０日）","0","121","日","1","0","0","20100401","99999999"
"0","301025110","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・８日～６０日）","0","133","入院中","53","0","0","20100401","99999999"
"0","301025270","CA055","小児加算（特定集中治療室管理料）（７日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301025270","CA055","小児加算（特定集中治療室管理料）（７日以内）","0","133","入院中","7","0","0","20100401","99999999"
"0","301025370","CA056","小児加算（特定集中治療室管理料）（８日以上１４日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301025370","CA056","小児加算（特定集中治療室管理料）（８日以上１４日以内）","0","133","入院中","7","0","0","20100401","99999999"
"0","301025510","00000","緩和ケア病棟入院料１（３０日以内）","0","121","日","1","0","0","20100401","99999999"
"0","301025510","00000","緩和ケア病棟入院料１（３０日以内）","0","133","入院中","30","0","0","20120401","99999999"
"0","301026070","CA058","特地","0","131","月","1","0","0","20120401","99999999"
"0","301026870","CA066","重症児（者）受入連携加算（一般病棟入院基本料）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301026970","CA067","救急・在宅等支援病床初期加算（地域一般入院基本料）","0","121","日","1","0","0","20120401","99999999"
"0","301026970","CA067","救急・在宅等支援病床初期加算（地域一般入院基本料）","0","133","入院中","14","0","0","20120401","99999999"
"0","301027270","CA070","重症児（者）受入連携加算（療養病棟入院基本料）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301027470","CA072","看護必要度加算１（特定機能病院入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301027570","CA073","看護必要度加算２（特定機能病院入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301027670","CA074","看護必要度加算１（専門病院入院基本料）","0","121","日","1","0","0","20120401","99999999"
"0","301027770","CA075","看護必要度加算２（専門病院入院基本料）","0","121","日","1","0","0","20120401","99999999"
"0","301027870","CA076","重症児（者）受入連携加算（有床診療所入院基本料）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301027970","CA077","看取り加算（有床診療所入院基本料）","0","53","患者当り","1","0","0","20120401","99999999"
"0","301028070","CA078","看取り加算（在支診）（有床診療所入院基本料）","0","53","患者当り","1","0","0","20120401","99999999"
"0","301028170","CA079","重症児（者）受入連携加算（有床診療所療養病床入院基本料）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301028270","CA080","看取り加算（有床診療所療養病床入院基本料）","0","53","患者当り","1","0","0","20120401","99999999"
"0","301028370","CA081","看取り加算（在支診）（有床診療所療養病床入院基本料）","0","53","患者当り","1","0","0","20120401","99999999"
"0","301028410","BA111","小児加算（救急医療管理加算）","0","133","入院中","7","0","0","20140401","99999999"
"0","301028510","BA112","在宅患者緊急入院診療加算（在支診又は在支病）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301028610","BA081","３０対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301028710","BA082","４０対１補助体制加算（医師事務作業補助体制加算２）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301028810","BA083","２５対１急性期看護補助体制加算（看護補助者５割以上）","0","121","日","1","0","0","20120401","99999999"
"0","301028810","BA083","２５対１急性期看護補助体制加算（看護補助者５割以上）","0","133","入院中","14","0","0","20120401","99999999"
"0","301028910","BA084","２５対１急性期看護補助体制加算（看護補助者５割未満）","0","121","日","1","0","0","20120401","99999999"
"0","301028910","BA084","２５対１急性期看護補助体制加算（看護補助者５割未満）","0","133","入院中","14","0","0","20120401","99999999"
"0","301029070","BA085","夜間５０対１急性期看護補助体制加算","0","121","日","1","0","0","20120401","99999999"
"0","301029170","BA086","夜間１００対１急性期看護補助体制加算","0","121","日","1","0","0","20120401","99999999"
"0","301029310","BA088","療養病棟療養環境改善加算１","0","121","日","1","0","0","20120401","99999999"
"0","301029410","BA089","療養病棟療養環境改善加算２","0","121","日","1","0","0","20120401","99999999"
"0","301029510","BA090","診療所療養病床療養環境改善加算","0","121","日","1","0","0","20120401","99999999"
"0","301029610","BA091","無菌治療室管理加算２","0","121","日","1","0","0","20120401","99999999"
"0","301029610","BA091","無菌治療室管理加算２","0","133","入院中","90","0","0","20120401","99999999"
"0","301029710","BA093","緩和ケア診療加算（特定地域）","0","121","日","1","0","0","20120401","99999999"
"0","301029910","BA095","有床診療所緩和ケア診療加算","0","121","日","1","0","0","20120401","99999999"
"0","301030010","BA096","栄養サポートチーム加算（特定地域）","0","138","週","1","0","0","20120401","99999999"
"0","301030410","BA100","患者サポート体制充実加算","0","132","入院初日","1","0","0","20120401","99999999"
"0","301031410","BA110","病棟薬剤業務実施加算１","0","133","入院中","8","1","0","20160401","99999999"
"0","301031410","BA110","病棟薬剤業務実施加算１","0","138","週","1","0","0","20120401","99999999"
"0","301031710","00000","緩和ケア病棟入院料１（３１日以上６０日以内）","0","121","日","1","0","0","20120401","99999999"
"0","301031710","00000","緩和ケア病棟入院料１（３１日以上６０日以内）","0","133","入院中","30","0","0","20120401","99999999"
"0","301031810","00000","緩和ケア病棟入院料１（６１日以上）","0","121","日","1","0","0","20120401","99999999"
"0","301031910","00000","小児入院医療管理料１","0","121","日","1","0","0","20120401","99999999"
"0","301032010","00000","小児入院医療管理料２","0","121","日","1","0","0","20120401","99999999"
"0","301032110","00000","小児入院医療管理料３","0","121","日","1","0","0","20120401","99999999"
"0","301032210","00000","小児入院医療管理料４","0","121","日","1","0","0","20120401","99999999"
"0","301032310","00000","小児入院医療管理料５","0","121","日","1","0","0","20120401","99999999"
"0","301032410","00000","特定一般病棟入院料１","0","121","日","1","0","0","20120401","99999999"
"0","301032510","00000","特定一般病棟入院料２","0","121","日","1","0","0","20120401","99999999"
"0","301032670","CA082","特定一般病棟入院期間加算（１４日以内）","0","121","日","1","0","0","20120401","99999999"
"0","301032670","CA082","特定一般病棟入院期間加算（１４日以内）","0","133","入院中","14","0","0","20120401","99999999"
"0","301032770","CA083","特定一般病棟入院期間加算（１５日以上３０日以内）","0","121","日","1","0","0","20120401","99999999"
"0","301032770","CA083","特定一般病棟入院期間加算（１５日以上３０日以内）","0","133","入院中","16","0","0","20120401","99999999"
"0","301032870","CA084","重症児（者）受入連携加算（特定一般病棟入院料）","0","132","入院初日","1","0","0","20120401","99999999"
"0","301032970","CA085","救急・在宅等支援病床初期加算（特定一般病棟入院料）","0","121","日","1","0","0","20120401","99999999"
"0","301032970","CA085","救急・在宅等支援病床初期加算（特定一般病棟入院料）","0","133","入院中","14","0","0","20120401","99999999"
"0","301033070","CA086","一般病棟看護必要度評価加算（特定一般病棟入院料）","0","121","日","1","0","0","20120401","99999999"
"0","301037370","CA089","人工呼吸器使用加算（小児入院医療管理料）","0","121","日","1","0","0","20120401","99999999"
"0","301041710","00000","地域一般入院料２（月平均夜勤時間超過減算）","0","121","日","1","0","0","20160401","99999999"
"0","301041810","00000","地域一般入院料３（月平均夜勤時間超過減算）","0","121","日","1","0","0","20160401","99999999"
"0","301043870","CA102","在宅復帰機能強化加算（療養病棟入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301044110","00000","有床診療所入院基本料１（１４日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301044110","00000","有床診療所入院基本料１（１４日以内）","0","133","入院中","14","0","0","20140401","99999999"
"0","301044210","00000","有床診療所入院基本料１（１５日以上３０日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301044210","00000","有床診療所入院基本料１（１５日以上３０日以内）","0","133","入院中","16","0","0","20140401","99999999"
"0","301044310","00000","有床診療所入院基本料１（３１日以上）","0","121","日","1","0","0","20140401","99999999"
"0","301044410","00000","有床診療所入院基本料２（１４日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301044410","00000","有床診療所入院基本料２（１４日以内）","0","133","入院中","14","0","0","20140401","99999999"
"0","301044510","00000","有床診療所入院基本料２（１５日以上３０日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301044510","00000","有床診療所入院基本料２（１５日以上３０日以内）","0","133","入院中","16","0","0","20140401","99999999"
"0","301044610","00000","有床診療所入院基本料２（３１日以上）","0","121","日","1","0","0","20140401","99999999"
"0","301044710","00000","有床診療所入院基本料３（１４日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301044710","00000","有床診療所入院基本料３（１４日以内）","0","133","入院中","14","0","0","20140401","99999999"
"0","301044810","00000","有床診療所入院基本料３（１５日以上３０日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301044810","00000","有床診療所入院基本料３（１５日以上３０日以内）","0","133","入院中","16","0","0","20140401","99999999"
"0","301044910","00000","有床診療所入院基本料３（３１日以上）","0","121","日","1","0","0","20140401","99999999"
"0","301045070","CA116","看護補助配置加算１（有床診療所入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301045170","CA117","看護補助配置加算２（有床診療所入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301045270","CA118","栄養管理実施加算（有床診療所入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301045310","00000","療養病床・有床診療所入院基本料１（１４日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301045310","00000","療養病床・有床診療所入院基本料１（１４日以内）","0","133","入院中","14","0","0","20140401","99999999"
"0","301045410","00000","療養病床・有床診療所入院基本料１（１５日以上３０日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301045410","00000","療養病床・有床診療所入院基本料１（１５日以上３０日以内）","0","133","入院中","16","0","0","20140401","99999999"
"0","301045510","00000","療養病床・有床診療所入院基本料１（３１日以上）","0","121","日","1","0","0","20140401","99999999"
"0","301045610","00000","療養病床・有床診療所入院基本料２（１４日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301045610","00000","療養病床・有床診療所入院基本料２（１４日以内）","0","133","入院中","14","0","0","20140401","99999999"
"0","301045710","00000","療養病床・有床診療所入院基本料２（１５日以上３０日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301045710","00000","療養病床・有床診療所入院基本料２（１５日以上３０日以内）","0","133","入院中","16","0","0","20140401","99999999"
"0","301045810","00000","療養病床・有床診療所入院基本料２（３１日以上）","0","121","日","1","0","0","20140401","99999999"
"0","301045910","00000","療養病床・有床診療所入院基本料３（１４日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301045910","00000","療養病床・有床診療所入院基本料３（１４日以内）","0","133","入院中","14","0","0","20140401","99999999"
"0","301046010","00000","療養病床・有床診療所入院基本料３（１５日以上３０日以内）","0","121","日","1","0","0","20140401","99999999"
"0","301046010","00000","療養病床・有床診療所入院基本料３（１５日以上３０日以内）","0","133","入院中","16","0","0","20140401","99999999"
"0","301046110","00000","療養病床・有床診療所入院基本料３（３１日以上）","0","121","日","1","0","0","20140401","99999999"
"0","301046270","CA119","栄養管理実施加算（有床診療所療養病床入院基本料）","0","121","日","1","0","0","20140401","99999999"
"0","301046310","BA132","救急医療管理加算１","0","121","日","1","0","0","20140401","99999999"
"0","301046310","BA132","救急医療管理加算１","0","133","入院中","7","0","0","20140401","99999999"
"0","301046410","BA131","救急医療管理加算２","0","121","日","1","0","0","20140401","99999999"
"0","301046410","BA131","救急医療管理加算２","0","133","入院中","7","0","0","20140401","99999999"
"0","301046610","BA113","１５対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301046710","BA114","２０対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301046810","BA115","２５対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301046910","BA116","３０対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301047010","BA117","４０対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301047110","BA118","５０対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301047210","BA119","７５対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
"0","301047310","BA120","１００対１補助体制加算（医師事務作業補助体制加算１）","0","132","入院初日","1","0","0","20140401","99999999"
