"0","301000110","00000","初診","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","301000210","00000","病初診","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","301018010","00000","特定集中治療室管理料３（７日以内）","302001710","00000","手前","1","0","0","20100401","99999999"
"0","301018010","00000","特定集中治療室管理料３（７日以内）","302001810","00000","手後（病院）","1","0","0","20100401","99999999"
"0","301018110","00000","特定集中治療室管理料３（８日以上）","302001710","00000","手前","1","0","0","20100401","99999999"
"0","301018110","00000","特定集中治療室管理料３（８日以上）","302001810","00000","手後（病院）","1","0","0","20100401","99999999"
"0","301024810","00000","特定集中治療室管理料４（特定集中治療室管理料・７日以内）","302001710","00000","手前","1","0","0","20100401","99999999"
"0","301024810","00000","特定集中治療室管理料４（特定集中治療室管理料・７日以内）","302001810","00000","手後（病院）","1","0","0","20100401","99999999"
"0","301024910","00000","特定集中治療室管理料４（特定集中治療室管理料・８日以上）","302001710","00000","手前","1","0","0","20100401","99999999"
"0","301024910","00000","特定集中治療室管理料４（特定集中治療室管理料・８日以上）","302001810","00000","手後（病院）","1","0","0","20100401","99999999"
"0","301025010","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・７日以内）","302001710","00000","手前","1","0","0","20100401","99999999"
"0","301025010","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・７日以内）","302001810","00000","手後（病院）","1","0","0","20100401","99999999"
"0","301025110","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・８日～６０日）","302001710","00000","手前","1","0","0","20100401","99999999"
"0","301025110","00000","特定集中治療室管理料４（広範囲熱傷特定集中治療・８日～６０日）","302001810","00000","手後（病院）","1","0","0","20100401","99999999"
"0","301025510","00000","緩和ケア病棟入院料１（３０日以内）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301031710","00000","緩和ケア病棟入院料１（３１日以上６０日以内）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301031810","00000","緩和ケア病棟入院料１（６１日以上）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301031910","00000","小児入院医療管理料１","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301032010","00000","小児入院医療管理料２","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301032110","00000","小児入院医療管理料３","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301032210","00000","小児入院医療管理料４","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301032310","00000","小児入院医療管理料５","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301032410","00000","特定一般病棟入院料１","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301032510","00000","特定一般病棟入院料２","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048310","00000","特定集中治療室管理料１（７日以内）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048310","00000","特定集中治療室管理料１（７日以内）","302001810","00000","手後（病院）","1","0","0","20140401","99999999"
"0","301048410","00000","特定集中治療室管理料１（８日以上）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048410","00000","特定集中治療室管理料１（８日以上）","302001810","00000","手後（病院）","1","0","0","20140401","99999999"
"0","301048510","00000","特定集中治療室管理料２（特定集中治療室管理料・７日以内）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048510","00000","特定集中治療室管理料２（特定集中治療室管理料・７日以内）","302001810","00000","手後（病院）","1","0","0","20140401","99999999"
"0","301048610","00000","特定集中治療室管理料２（特定集中治療室管理料・８日以上）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048610","00000","特定集中治療室管理料２（特定集中治療室管理料・８日以上）","302001810","00000","手後（病院）","1","0","0","20140401","99999999"
"0","301048710","00000","特定集中治療室管理料２（広範囲熱傷特定集中治療・７日以内）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048710","00000","特定集中治療室管理料２（広範囲熱傷特定集中治療・７日以内）","302001810","00000","手後（病院）","1","0","0","20140401","99999999"
"0","301048810","00000","特定集中治療室管理料２（広範囲熱傷特定集中治療・８日～６０日）","302001710","00000","手前","1","0","0","20140401","99999999"
"0","301048810","00000","特定集中治療室管理料２（広範囲熱傷特定集中治療・８日～６０日）","302001810","00000","手後（病院）","1","0","0","20140401","99999999"
"0","301050910","00000","ハイケアユニット入院医療管理料１","302001710","00000","手前","1","0","0","20160401","99999999"
"0","301051010","00000","ハイケアユニット入院医療管理料２","302001710","00000","手前","1","0","0","20160401","99999999"
"0","301067610","00000","小児特定集中治療室管理料（７日以内）","302001710","00000","手前","1","0","0","20180401","99999999"
"0","301067710","00000","小児特定集中治療室管理料（８日以上）","302001710","00000","手前","1","0","0","20180401","99999999"
"0","301067810","00000","緩和ケア病棟入院料２（３０日以内）","302001710","00000","手前","1","0","0","20180401","99999999"
"0","301067910","00000","緩和ケア病棟入院料２（３１日以上６０日以内）","302001710","00000","手前","1","0","0","20180401","99999999"
"0","301068010","00000","緩和ケア病棟入院料２（６１日以上）","302001710","00000","手前","1","0","0","20180401","99999999"
"0","301072810","00000","初診（未届出）","314000310","00000","歯科矯正管理料","1","0","0","20181001","99999999"
"0","301123570","CA268","医療情報取得加算（初診）","301124970","CA281","医療情報取得加算（再診）","3","0","0","20240601","99999999"
"0","301123570","CA268","医療情報取得加算（初診）","302019510","00000","医療情報取得加算（初診）（医学管理等）","3","0","0","20240601","99999999"
"0","301123570","CA268","医療情報取得加算（初診）","302019710","00000","医療情報取得加算（再診）（医学管理等）","3","0","0","20240601","99999999"
"0","301123570","CA268","医療情報取得加算（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20240601","99999999"
"0","301123570","CA268","医療情報取得加算（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301123670","CA269","医療ＤＸ推進体制整備加算６（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20240601","99999999"
"0","301123670","CA269","医療ＤＸ推進体制整備加算６（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","301123570","CA268","医療情報取得加算（初診）","3","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","302019510","00000","医療情報取得加算（初診）（医学管理等）","3","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","302019710","00000","医療情報取得加算（再診）（医学管理等）","3","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20240601","99999999"
"0","301124970","CA281","医療情報取得加算（再診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301183470","CA328","医療ＤＸ推進体制整備加算４（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20241001","99999999"
"0","301183470","CA328","医療ＤＸ推進体制整備加算４（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301183570","CA329","医療ＤＸ推進体制整備加算５（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20241001","99999999"
"0","301183570","CA329","医療ＤＸ推進体制整備加算５（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301183670","CA330","医療ＤＸ推進体制整備加算１（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20250401","99999999"
"0","301183670","CA330","医療ＤＸ推進体制整備加算１（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301183770","CA331","医療ＤＸ推進体制整備加算２（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20250401","99999999"
"0","301183770","CA331","医療ＤＸ推進体制整備加算２（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","301183870","CA332","医療ＤＸ推進体制整備加算３（初診）","303014870","CC092","在宅医療ＤＸ情報活用加算２","1","0","0","20250401","99999999"
"0","301183870","CA332","医療ＤＸ推進体制整備加算３（初診）","303016870","CC105","在宅医療ＤＸ情報活用加算１","1","0","0","20250401","99999999"
"0","302000110","00000","歯科疾患管理料","302000710","00000","特疾管","1","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","302005910","00000","周管１（手術前）","3","0","0","20120401","99999999"
"0","302000110","00000","歯科疾患管理料","302006010","00000","周管１（手術後）","3","1","0","20120401","99999999"
"0","302000110","00000","歯科疾患管理料","302006110","00000","周管２（手術前）","3","0","0","20120401","99999999"
"0","302000110","00000","歯科疾患管理料","302006210","00000","周管２（手術後）","3","1","0","20120401","99999999"
"0","302000110","00000","歯科疾患管理料","302006310","00000","周管３","3","0","0","20120401","99999999"
"0","302000110","00000","歯科疾患管理料","302017210","00000","周管４","3","0","0","20240601","99999999"
"0","302000110","00000","歯科疾患管理料","302017510","00000","回復期等口腔機能管理料","3","0","0","20240601","99999999"
"0","302000110","00000","歯科疾患管理料","303003310","00000","歯在管（歯援診２）","1","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","303003410","00000","歯在管（１から３まで以外）","1","0","0","20100401","99999999"
"0","302000110","00000","歯科疾患管理料","303005710","00000","訪問口腔リハ（１０歯未満）","3","0","0","20160401","99999999"
"0","302000110","00000","歯科疾患管理料","303005810","00000","訪問口腔リハ（１０歯以上２０歯未満）","3","0","0","20160401","99999999"
"0","302000110","00000","歯科疾患管理料","303005910","00000","訪問口腔リハ（２０歯以上）","3","0","0","20160401","99999999"
"0","302000110","00000","歯科疾患管理料","303007610","00000","歯在管（歯援診１）","1","0","0","20180401","99999999"
"0","302000110","00000","歯科疾患管理料","303008110","00000","小児訪問口腔リハ","3","0","0","20180401","99999999"
"0","302000110","00000","歯科疾患管理料","303015010","00000","歯在管（在宅療養支援歯科病院）","1","0","0","20240601","99999999"
"0","302000110","00000","歯科疾患管理料","314000310","00000","歯科矯正管理料","1","0","0","20100401","99999999"
"0","302000570","CB003","Ｆ洗","303007310","00000","訪衛指（単一建物診療患者が１人）","2","0","0","20180401","99999999"
"0","302000570","CB003","Ｆ洗","303007410","00000","訪衛指（単一建物診療患者が２～９人）","2","0","0","20180401","99999999"
"0","302000570","CB003","Ｆ洗","303007510","00000","訪衛指（１及び２以外）","2","0","0","20180401","99999999"
"0","302000610","00000","実地指１","302004910","00000","実地指２","2","0","0","20100401","99999999"
"0","302000610","00000","実地指１","303007310","00000","訪衛指（単一建物診療患者が１人）","3","0","0","20180401","99999999"
"0","302000610","00000","実地指１","303007410","00000","訪衛指（単一建物診療患者が２～９人）","3","0","0","20180401","99999999"
"0","302000610","00000","実地指１","303007510","00000","訪衛指（１及び２以外）","3","0","0","20180401","99999999"
"0","302000710","00000","特疾管","302000110","00000","歯科疾患管理料","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","302005910","00000","周管１（手術前）","3","0","0","20120401","99999999"
"0","302000710","00000","特疾管","302006010","00000","周管１（手術後）","3","1","0","20120401","99999999"
"0","302000710","00000","特疾管","302006110","00000","周管２（手術前）","3","0","0","20120401","99999999"
"0","302000710","00000","特疾管","302006210","00000","周管２（手術後）","3","1","0","20120401","99999999"
"0","302000710","00000","特疾管","302006310","00000","周管３","3","0","0","20120401","99999999"
"0","302000710","00000","特疾管","302010710","00000","歯科疾患管理料（初診月）","2","0","0","20220401","99999999"
"0","302000710","00000","特疾管","302017210","00000","周管４","3","0","0","20240601","99999999"
"0","302000710","00000","特疾管","302017510","00000","回復期等口腔機能管理料","3","0","0","20240601","99999999"
"0","302000710","00000","特疾管","303003310","00000","歯在管（歯援診２）","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","303003410","00000","歯在管（１から３まで以外）","2","0","0","20100401","99999999"
"0","302000710","00000","特疾管","303005710","00000","訪問口腔リハ（１０歯未満）","2","0","0","20160401","99999999"
"0","302000710","00000","特疾管","303005810","00000","訪問口腔リハ（１０歯以上２０歯未満）","2","0","0","20160401","99999999"
"0","302000710","00000","特疾管","303005910","00000","訪問口腔リハ（２０歯以上）","2","0","0","20160401","99999999"
"0","302000710","00000","特疾管","303007610","00000","歯在管（歯援診１）","2","0","0","20180401","99999999"
"0","302000710","00000","特疾管","303008110","00000","小児訪問口腔リハ","2","0","0","20180401","99999999"
"0","302000710","00000","特疾管","303015010","00000","歯在管（在宅療養支援歯科病院）","2","0","0","20240601","99999999"
"0","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","2","0","0","20100401","99999999"
"0","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","302001410","00000","悪性腫瘍特異物質治療管理料（その他・２項目以上）","2","0","0","20100401","99999999"
"0","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","160095710","00000","Ｂ－Ｖ","1","1","0","20100401","99999999"
"0","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","160168850","00000","ＮＭＰ２２定性（尿）","2","0","0","20100401","99999999"
"0","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","160184850","00000","サイトケラチン８・１８（尿）","2","0","0","20100401","99999999"
"0","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","160200410","00000","ＮＭＰ２２定量（尿）","2","0","0","20180401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","302001210","00000","悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）","1","0","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160095710","00000","Ｂ－Ｖ","1","1","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160158050","00000","ｓＩＬ－２Ｒ","1","0","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160159050","00000","シフラ","1","0","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160168850","00000","ＮＭＰ２２定性（尿）","2","0","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160175610","00000","ＨＥＲ２蛋白","1","0","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160178510","00000","１ＣＴＰ","1","0","0","20100401","99999999"
"0","302001310","00000","悪性腫瘍特異物質治療管理料（その他・１項目）","160184450","00000","ＴＲＡＣＰ－５ｂ","1","0","0","20100401","99999999"
