"9","B","7731001","7731003","14","ＡＢＯ不適合による溶血性貧血","14","ＡＢＯ不適合による溶血性貧血","21","ＡＢＯフテキゴウニヨルヨウケツセイヒンケツ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050049","ＡＢＯ不適合による溶血性貧血","","","14","","","",""
"9","B","9996003","9996002","10","ＡＢＯ不適合輸血反応","10","ＡＢＯ不適合輸血反応","15","ＡＢＯフテキゴウユケツハンノウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050045","ＡＢＯ不適合輸血反応","","","10","","","",""
"9","B","1173007","8841312","4","ＡＢＰＡ","4","ＡＢＰＡ","4","ＡＢＰＡ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20084147","ＡＢＰＡ","","","4","","","",""
"9","B","8848180","8848663","7","ＡＣＴＨ不応症","7","ＡＣＴＨ不応症","10","ＡＣＴＨフオウショウ","","","","","","","","","","","","20150101","20151001","20160930","0","0","0","0","0","0","0","0","0","0","0","0","0","20100932","ＡＣＴＨ不応症","","","7","","","",""
"9","B","2553004","2273021","11","ＡＣＴＨ分泌下垂体腫瘍","11","ＡＣＴＨ分泌下垂体腫瘍","16","ＡＣＴＨブンピカスイタイシュヨウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050051","ＡＣＴＨ分泌下垂体腫瘍","","","11","","","",""
"9","B","2536002","8850985","10","ＡＤＨ異常分泌症候群","10","ＡＤＨ異常分泌症候群","17","ＡＤＨイジョウブンピショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20105716","ＡＤＨ異常分泌症候群","","","10","","","",""
"9","B","2536003","8850985","11","ＡＤＨ不適合分泌症候群","11","ＡＤＨ不適合分泌症候群","18","ＡＤＨフテキゴウブンピショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20105716","ＡＤＨ不適合分泌症候群","","","11","","","",""
"9","B","2536001","8850985","8","ＡＤＨ分泌異常症","8","ＡＤＨ分泌異常症","13","ＡＤＨブンピイジョウショウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20105716","ＡＤＨ分泌異常症","","","8","","","",""
"9","B","2040001","2040003","3","ＡＬＬ","3","ＡＬＬ","3","ＡＬＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20058195","ＡＬＬ","","","3","","","",""
"9","B","2050001","2050003","3","ＡＭＬ","3","ＡＭＬ","3","ＡＭＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20058373","ＡＭＬ","","","3","","","",""
"9","B","2050011","2050008","5","ＡＭＭＯＬ","5","ＡＭＭＯＬ","5","ＡＭＭＯＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20058375","ＡＭＭＯＬ","","","5","","","",""
"9","B","2060002","2060001","4","ＡＭＯＬ","4","ＡＭＯＬ","4","ＡＭＯＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20058515","ＡＭＯＬ","","","4","","","",""
"9","B","2050010","2050004","3","ＡＰＬ","3","ＡＰＬ","3","ＡＰＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20058495","ＡＰＬ","","","3","","","",""
"9","B","7860040","8844160","4","ＡＲＤＳ","4","ＡＲＤＳ","4","ＡＲＤＳ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20090366","ＡＲＤＳ","","","4","","","",""
"9","B","7454003","8835132","3","ＡＳＤ","3","ＡＳＤ","3","ＡＳＤ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20065616","ＡＳＤ","","","3","","","",""
"9","B","5212008","5212005","3","Ａｂｒ","3","Ａｂｒ","3","Ａｂｒ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20076175","Ａｂｒ","","","3","","","",""
"9","B","5290030","8833346","3","Ａｎｇ","3","Ａｎｇ","3","Ａｎｇ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20060952","Ａｎｇ","","","3","","","",""
"9","B","5212003","5211002","3","Ａｔｔ","3","Ａｔｔ","3","Ａｔｔ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20078167","Ａｔｔ","","","3","","","",""
"9","B","0701002","0701001","8","Ａ型ウイルス肝炎","8","Ａ型ウイルス肝炎","11","Ａガタウイルスカンエン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050083","Ａ型ウイルス肝炎","","","8","","","",""
"9","B","4912007","8845714","4","ＢＯＯＰ","4","ＢＯＯＰ","4","ＢＯＯＰ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20094560","ＢＯＯＰ","","","4","","","",""
"9","B","2374006","8839054","10","Ｂａｒｔｔｅｒ症候群","10","Ｂａｒｔｔｅｒ症候群","14","Ｂａｒｔｔｅｒショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20052560","Ｂａｒｔｔｅｒ症候群","","","10","","","",""
"9","B","5539018","8832573","13","Ｂｏｃｈｄａｌｅｋヘルニア","13","Ｂｏｃｈｄａｌｅｋヘルニア","13","Ｂｏｃｈｄａｌｅｋヘルニア","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20079792","Ｂｏｃｈｄａｌｅｋヘルニア","","","13","","","",""
"9","B","5243042","3068002","3","Ｂｒｘ","3","Ｂｒｘ","3","Ｂｒｘ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20062996","Ｂｒｘ","","","3","","","",""
"9","B","0703001","0703002","8","Ｂ型ウィルス肝炎","8","Ｂ型ウィルス肝炎","11","Ｂガタウィルスカンエン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050098","Ｂ型ウィルス肝炎","","","8","","","",""
"9","B","8830066","2041001","13","Ｂ細胞型慢性リンパ性白血病","13","Ｂ細胞型慢性リンパ性白血病","23","Ｂサイボウガタマンセイリンパセイハッケツビョウ","","","","","","","","","","","","20020601","20121001","20130930","0","0","0","0","0","0","0","0","0","0","0","0","0","20076331","Ｂ細胞型慢性リンパ性白血病","","","13","","","",""
"9","B","5210001","8843836","1","Ｃ","1","Ｃ","1","Ｃ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20089121","Ｃ","","","1","","","",""
"9","B","5210006","8838389","2","Ｃ”","2","Ｃ”","2","Ｃ”","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083630","Ｃ”","","","2","","","",""
"9","B","5220086","","7","Ｃ０急化Ｐｕｌ","7","Ｃ０急化Ｐｕｌ","9","Ｃ０キュウカＰｕｌ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","Ｃ０急化Ｐｕｌ","","","7","","","",""
"9","B","5210002","8830787","2","Ｃ１","2","Ｃ１","2","Ｃ１","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083626","Ｃ１","","","2","","","",""
"9","B","5210007","8838390","3","Ｃ１”","3","Ｃ１”","3","Ｃ１”","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083631","Ｃ１”","","","3","","","",""
"9","B","5210003","8830788","2","Ｃ２","2","Ｃ２","2","Ｃ２","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083628","Ｃ２","","","2","","","",""
"9","B","5210008","8838391","3","Ｃ２”","3","Ｃ２”","3","Ｃ２”","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083632","Ｃ２”","","","3","","","",""
"9","B","5210004","8830789","2","Ｃ３","2","Ｃ３","2","Ｃ３","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083627","Ｃ３","","","2","","","",""
"9","B","5210009","8838392","3","Ｃ３”","3","Ｃ３”","3","Ｃ３”","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083629","Ｃ３”","","","3","","","",""
"9","B","5210005","8830790","2","Ｃ４","2","Ｃ４","2","Ｃ４","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20083633","Ｃ４","","","2","","","",""
"9","B","2041002","2041001","3","ＣＬＬ","3","ＣＬＬ","3","ＣＬＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20076331","ＣＬＬ","","","3","","","",""
"9","B","2051001","2051004","3","ＣＭＬ","3","ＣＭＬ","3","ＣＭＬ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20076446","ＣＭＬ","","","3","","","",""
"9","B","8160041","","8","ＣＭ関節脱臼骨折","8","ＣＭ関節脱臼骨折","15","ＣＭカンセツダッキュウコッセツ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＣＭ関節脱臼骨折","","","8","","","",""
"9","B","8830069","5220067","7","ＣＯ急化Ｐｕｌ","7","ＣＯ急化Ｐｕｌ","9","ＣＯキュウカＰｕｌ","","","","","","","","","","","","20020601","20070301","20080229","0","0","0","0","0","0","0","0","0","0","0","0","0","20051492","ＣＯ急化Ｐｕｌ","","","7","","","",""
"9","B","6534001","6539001","3","ＣＰＤ","3","ＣＰＤ","3","ＣＰＤ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063166","ＣＰＤ","","","3","","","",""
"9","B","4264006","","4","ＣＲＢＢ","4","ＣＲＢＢ","4","ＣＲＢＢ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＣＲＢＢ","","","4","","","",""
"9","B","7101034","8832845","8","ＣＲＥＳＴ症候群","8","ＣＲＥＳＴ症候群","12","ＣＲＥＳＴショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20051690","ＣＲＥＳＴ症候群","","","8","","","",""
"9","B","7516032","8836156","7","Ｃａｒｏｌｉ病","7","Ｃａｒｏｌｉ病","9","Ｃａｒｏｌｉビョウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20067465","Ｃａｒｏｌｉ病","","","7","","","",""
"9","B","0703023","0703022","8","Ｃ型ウイルス肝炎","8","Ｃ型ウイルス肝炎","11","Ｃガタウイルスカンエン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050133","Ｃ型ウイルス肝炎","","","8","","","",""
"9","B","8848186","8851578","8","ＤＡＸ－１異常症","8","ＤＡＸ－１異常症","12","ＤＡＸ－１イジョウショウ","","","","","","","","","","","","20150101","20250101","20251231","0","0","0","0","0","0","0","0","0","0","0","0","0","20107811","ＤＡＸ－１異常症","","","8","","","",""
"9","B","4254026","4254028","3","ＤＣＭ","3","ＤＣＭ","3","ＤＣＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20072030","ＤＣＭ","","","3","","","",""
"9","B","2866001","2866010","3","ＤＩＣ","3","ＤＩＣ","3","ＤＩＣ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20073383","ＤＩＣ","","","3","","","",""
"9","B","8846456","","13","ＤＩＰ関節尺側側副靱帯損傷","13","ＤＩＰ関節尺側側副靱帯損傷","25","ＤＩＰカンセツシャクソクソクフクジンタイソンショウ","","","","","","","","","","","","20111001","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＤＩＰ関節尺側側副靱帯損傷","","","13","","","",""
"9","B","8846457","","11","ＤＩＰ関節側副靱帯損傷","11","ＤＩＰ関節側副靱帯損傷","20","ＤＩＰカンセツソクフクジンタイソンショウ","","","","","","","","","","","","20111001","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＤＩＰ関節側副靱帯損傷","","","11","","","",""
"9","B","8846458","","13","ＤＩＰ関節橈側側副靱帯損傷","13","ＤＩＰ関節橈側側副靱帯損傷","24","ＤＩＰカンセツトウソクソクフクジンタイソンショウ","","","","","","","","","","","","20111001","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＤＩＰ関節橈側側副靱帯損傷","","","13","","","",""
"9","B","4110004","4119015","11","Ｄｒｅｓｓｌｅｒ症候群","11","Ｄｒｅｓｓｌｅｒ症候群","15","Ｄｒｅｓｓｌｅｒショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20065481","Ｄｒｅｓｓｌｅｒ症候群","","","11","","","",""
"9","B","5205006","5204034","3","ＥＨｐ","3","ＥＨｐ","3","ＥＨｐ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20051334","ＥＨｐ","","","3","","","",""
"9","B","6424015","","10","ＥＰＨーゲストージス","10","ＥＰＨーゲストージス","10","ＥＰＨーゲストージス","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＥＰＨーゲストージス","","","10","","","",""
"9","B","7464004","8848464","9","Ｅｂｓｔｅｉｎ奇形","9","Ｅｂｓｔｅｉｎ奇形","10","Ｅｂｓｔｅｉｎキケイ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20101124","Ｅｂｓｔｅｉｎ奇形","","","9","","","",""
"9","B","7454001","8830160","14","Ｅｉｓｅｎｍｅｎｇｅｒ複合症","14","Ｅｉｓｅｎｍｅｎｇｅｒ複合症","18","Ｅｉｓｅｎｍｅｎｇｅｒフクゴウショウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050748","Ｅｉｓｅｎｍｅｎｇｅｒ複合症","","","14","","","",""
"9","B","5213006","8834289","3","Ｅｒｏ","3","Ｅｒｏ","3","Ｅｒｏ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063072","Ｅｒｏ","","","3","","","",""
"9","B","8843025","8849195","10","ＦＳＷリテーナー脱離","10","ＦＳＷリテーナー脱離","11","ＦＳＷリテーナーダツリ","","","","","","","","","","","","20060601","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102330","ＦＳＷリテーナー脱離","","","10","","","",""
"9","B","8843026","8849196","10","ＦＳＷリテーナー破損","10","ＦＳＷリテーナー破損","11","ＦＳＷリテーナーハソン","","","","","","","","","","","","20060601","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102326","ＦＳＷリテーナー破損","","","10","","","",""
"9","B","8843027","8849197","11","ＦＳＷリテーナー不適合","11","ＦＳＷリテーナー不適合","13","ＦＳＷリテーナーフテキゴウ","","","","","","","","","","","","20060601","20170601","20180531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102328","ＦＳＷリテーナー不適合","","","11","","","",""
"9","B","8842354","8849197","10","ＦＳＷリテーナ不適合","10","ＦＳＷリテーナ不適合","12","ＦＳＷリテーナフテキゴウ","","","","","","","","","","","","20050301","20060601","20070531","0","0","0","0","0","0","0","0","0","0","0","0","0","20102328","ＦＳＷリテーナ不適合","","","10","","","",""
"9","B","7806023","7806013","3","ＦＵＯ","3","ＦＵＯ","3","ＦＵＯ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20075177","ＦＵＯ","","","3","","","",""
"9","B","2396028","2538011","11","Ｆｒｏｈｌｉｃｈ症候群","11","Ｆｒｏｈｌｉｃｈ症候群","15","Ｆｒｏｈｌｉｃｈショウコウグン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20062902","Ｆｒｏｈｌｉｃｈ症候群","","","11","","","",""
"9","B","5230006","5231018","1","Ｇ","1","Ｇ","1","Ｇ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063137","Ｇ","","","1","","","",""
"9","B","5231065","5233008","2","ＧＡ","2","ＧＡ","2","ＧＡ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20063153","ＧＡ","","","2","","","",""
"9","B","8830077","8849560","6","ＧＢＳ敗血症","6","ＧＢＳ敗血症","10","ＧＢＳハイケツショウ","","","","","","","","","","","","20020601","20190101","20191231","0","0","0","0","0","0","0","0","0","0","0","0","0","20094144","ＧＢＳ敗血症","","","6","","","",""
"9","B","8830078","8844069","6","ＧＨ分泌不全","6","ＧＨ分泌不全","8","ＧＨブンピフゼン","","","","","","","","","","","","20020601","20070601","20080531","0","0","0","0","0","0","0","0","0","0","0","0","0","20090058","ＧＨ分泌不全","","","6","","","",""
"9","B","3301001","8830079","13","ＧＭ１ガングリオシドージス","13","ＧＭ１ガングリオシドージス","13","ＧＭ１ガングリオシドージス","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20050180","ＧＭ１ガングリオシドージス","","","13","","","",""
"9","B","8830083","8846296","15","ＧＭ２ガングリオシドーシス３型","15","ＧＭ２ガングリオシドーシス３型","16","ＧＭ２ガングリオシドーシス３ガタ","","","","","","","","","","","","20020601","20110301","20120229","0","0","0","0","0","0","0","0","0","0","0","0","0","20095511","ＧＭ２ガングリオシドーシス３型","","","15","","","",""
"9","B","2420015","2420002","7","Ｇｒａｖｅｓ病","7","Ｇｒａｖｅｓ病","9","Ｇｒａｖｅｓビョウ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20052576","Ｇｒａｖｅｓ病","","","7","","","",""
"9","B","8849567","8851704","7","ＨＡＤＨ欠損症","7","ＨＡＤＨ欠損症","11","ＨＡＤＨケッソンショウ","20103295","1","HDML","","","E713","","","00","0","00","20190101","20250601","20260531","0","0","0","0","0","0","0","0","0","0","0","0","0","20103296","ＨＡＤＨ欠損症","","","7","00","00","0","0"
"9","B","0798004","8830102","3","ＨＡＭ","3","ＨＡＭ","3","ＨＡＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20100465","ＨＡＭ","","","3","","","",""
"9","B","0703005","","6","ＨＢ抗原汚染","6","ＨＢ抗原汚染","9","ＨＢコウゲンオセン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＨＢ抗原汚染","","","6","","","",""
"9","B","9999201","","8","ＨＢ抗原検査陽性","8","ＨＢ抗原検査陽性","13","ＨＢコウゲンケンサヨウセイ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＨＢ抗原検査陽性","","","8","","","",""
"9","B","4254025","4254015","3","ＨＣＭ","3","ＨＣＭ","3","ＨＣＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20074325","ＨＣＭ","","","3","","","",""
"9","B","5206060","5206051","3","ＨＥＴ","3","ＨＥＴ","3","ＨＥＴ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20066410","ＨＥＴ","","","3","","","",""
"9","B","8830101","8843639","14","ＨＩＶマイコバクテリア感染症","14","ＨＩＶマイコバクテリア感染症","18","ＨＩＶマイコバクテリアカンセンショウ","","","","","","","","","","","","20020601","20070101","20071231","0","0","0","0","0","0","0","0","0","0","0","0","0","20088743","ＨＩＶマイコバクテリア感染症","","","14","","","",""
"9","B","4254027","4251008","4","ＨＯＣＭ","4","ＨＯＣＭ","4","ＨＯＣＭ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20075808","ＨＯＣＭ","","","4","","","",""
"9","B","5206062","5206041","3","ＨＲＴ","3","ＨＲＴ","3","ＨＲＴ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20073953","ＨＲＴ","","","3","","","",""
"9","B","5218001","5218012","3","Ｈｙｓ","3","Ｈｙｓ","3","Ｈｙｓ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20064761","Ｈｙｓ","","","3","","","",""
"9","B","8830104","8847201","3","Ｈ鎖病","3","Ｈ鎖病","5","Ｈサビョウ","","","","","","","","","","","","20020601","20120601","20130531","0","0","0","0","0","0","0","0","0","0","0","0","0","20064098","Ｈ鎖病","","","3","","","",""
"9","B","8830105","8846078","14","ＩＧＭ低ガンマグロブリン血症","14","ＩＧＭ低ガンマグロブリン血症","18","ＩＧＭテイガンマグロブリンケッショウ","","","","","","","","","","","","20020601","20110101","20111231","0","0","0","0","0","0","0","0","0","0","0","0","0","20095348","ＩＧＭ低ガンマグロブリン血症","","","14","","","",""
"9","B","2713014","2713009","3","ＩＧＴ","3","ＩＧＴ","3","ＩＧＴ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20069356","ＩＧＴ","","","3","","","",""
"9","B","5171013","5168009","3","ＩＩＰ","3","ＩＩＰ","3","ＩＩＰ","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","20072032","ＩＩＰ","","","3","","","",""
"9","B","3640011","","11","ＩＯＬ術後虹彩毛様体炎","11","ＩＯＬ術後虹彩毛様体炎","19","ＩＯＬジュツゴコウサイモウヨウタイエン","","","","","","","","","","","","","","20030531","0","0","0","0","0","0","0","0","0","0","0","0","0","","ＩＯＬ術後虹彩毛様体炎","","","11","","","",""
